Vientiane,760000,Laos,http://www.wikidata.org/entity/Q48
La Paz,757184,Bolivia,http://www.wikidata.org/entity/Q18
Pasig,755300,Philippines,http://www.wikidata.org/entity/Q48
Samarinda,753370,Indonesia,http://www.wikidata.org/entity/Q48
Colombo,752993,Sri Lanka,http://www.wikidata.org/entity/Q48
Ciudad Guayana,751331,Venezuela,http://www.wikidata.org/entity/Q18
Cúcuta,750000,Colombia,http://www.wikidata.org/entity/Q18
Toluca,747512,Mexico,http://www.wikidata.org/entity/Q49
Frankfurt,746878,Germany,http://www.wikidata.org/entity/Q46
Seattle,744955,United States of America,http://www.wikidata.org/entity/Q49
Seattle,744955,United States of America,http://www.wikidata.org/entity/Q538
Tyumen,744554,Russia,http://www.wikidata.org/entity/Q46
Tyumen,744554,Russia,http://www.wikidata.org/entity/Q48
San Cristóbal,743924,Venezuela,http://www.wikidata.org/entity/Q18
Thiruvananthapuram,743691,India,http://www.wikidata.org/entity/Q48
Zaporizhzhia,741717,Ukraine,http://www.wikidata.org/entity/Q46
Pretoria,741651,South Africa,http://www.wikidata.org/entity/Q15
Kumamoto,739393,Japan,http://www.wikidata.org/entity/Q48
Bangui,734350,Central African Republic,http://www.wikidata.org/entity/Q15
Charlotte,731424,United States of America,http://www.wikidata.org/entity/Q49
Charlotte,731424,United States of America,http://www.wikidata.org/entity/Q538
Shizuishan,730400,People's Republic of China,http://www.wikidata.org/entity/Q48
Lviv,727968,Ukraine,http://www.wikidata.org/entity/Q46
Najaf,724700,Iraq,http://www.wikidata.org/entity/Q48
Sagamihara,722828,Japan,http://www.wikidata.org/entity/Q48
Mississauga,721599,Canada,http://www.wikidata.org/entity/Q49
Okayama,720865,Japan,http://www.wikidata.org/entity/Q48
Tongling,720000,People's Republic of China,http://www.wikidata.org/entity/Q48
Torreón,716672,Mexico,http://www.wikidata.org/entity/Q49
Enugu,715774,Nigeria,http://www.wikidata.org/entity/Q15
Santo André,710210,Brazil,http://www.wikidata.org/entity/Q18
Subang Jaya,708296,Malaysia,http://www.wikidata.org/entity/Q48
George Town,708127,Malaysia,http://www.wikidata.org/entity/Q48
Saharanpur,705478,India,http://www.wikidata.org/entity/Q48
Winnipeg,705244,Canada,http://www.wikidata.org/entity/Q49
Warangal,704570,India,http://www.wikidata.org/entity/Q48
Latakia,700000,Syria,http://www.wikidata.org/entity/Q48
Riga,698529,Latvia,http://www.wikidata.org/entity/Q46
Osasco,694844,Brazil,http://www.wikidata.org/entity/Q18
San Miguel de Tucumán,694327,Argentina,http://www.wikidata.org/entity/Q18
Salem,693236,India,http://www.wikidata.org/entity/Q48
Banjarmasin,692793,Indonesia,http://www.wikidata.org/entity/Q48
Guadalupe,691931,Mexico,http://www.wikidata.org/entity/Q49
Shizuoka,691185,Japan,http://www.wikidata.org/entity/Q48
Łódź,690422,Poland,http://www.wikidata.org/entity/Q46
Karbala,690100,Iraq,http://www.wikidata.org/entity/Q48
São José dos Campos,688597,Brazil,http://www.wikidata.org/entity/Q18
Seville,688592,Spain,http://www.wikidata.org/entity/Q46
Chișinău,685900,Moldova,http://www.wikidata.org/entity/Q46
Villahermosa,684847,Mexico,http://www.wikidata.org/entity/Q49
Denver,682545,United States of America,http://www.wikidata.org/entity/Q49
Denver,682545,United States of America,http://www.wikidata.org/entity/Q538
Bahawalpur,681696,Pakistan,http://www.wikidata.org/entity/Q48
Oslo,681071,Norway,http://www.wikidata.org/entity/Q46
Detroit,680250,United States of America,http://www.wikidata.org/entity/Q49
Detroit,680250,United States of America,http://www.wikidata.org/entity/Q538
Shigatse,679771,People's Republic of China,http://www.wikidata.org/entity/Q48
Anyang,679184,People's Republic of China,http://www.wikidata.org/entity/Q48
Tasikmalaya,678027,Indonesia,http://www.wikidata.org/entity/Q48
Kochi,677381,India,http://www.wikidata.org/entity/Q48
Cagayan de Oro,675950,Philippines,http://www.wikidata.org/entity/Q48
Zaragoza,674997,Spain,http://www.wikidata.org/entity/Q46
Palermo,674435,Italy,http://www.wikidata.org/entity/Q46
Acapulco,673479,Mexico,http://www.wikidata.org/entity/Q49
WashingtonDC,672228,United States of America,http://www.wikidata.org/entity/Q49
WashingtonDC,672228,United States of America,http://www.wikidata.org/entity/Q538
Nashville,668347,United States of America,http://www.wikidata.org/entity/Q49
Nashville,668347,United States of America,http://www.wikidata.org/entity/Q538
Chongjin,667929,North Korea,http://www.wikidata.org/entity/Q48
Urmia,667499,Iran,http://www.wikidata.org/entity/Q48
Ribeirão Preto,666323,Brazil,http://www.wikidata.org/entity/Q18
Parañaque,665822,Philippines,http://www.wikidata.org/entity/Q48
Huambo,665564,Angola,http://www.wikidata.org/entity/Q15
Tlaquepaque,664193,Mexico,http://www.wikidata.org/entity/Q49
Athens,664046,Greece,http://www.wikidata.org/entity/Q46
Catia La Mar,661897,Venezuela,http://www.wikidata.org/entity/Q18
Bouaké,659233,Ivory Coast,http://www.wikidata.org/entity/Q15
Dasmariñas,659019,Philippines,http://www.wikidata.org/entity/Q48
Bujumbura,658859,Burundi,http://www.wikidata.org/entity/Q15
Slemani,656100,Iraq,http://www.wikidata.org/entity/Q48
Hwaseong,655350,South Korea,http://www.wikidata.org/entity/Q48
Durango,654876,Mexico,http://www.wikidata.org/entity/Q49
Bulawayo,653337,Zimbabwe,http://www.wikidata.org/entity/Q15
Jeonju,653055,South Korea,http://www.wikidata.org/entity/Q48
Ansan,652800,South Korea,http://www.wikidata.org/entity/Q48
Cheonan,651661,South Korea,http://www.wikidata.org/entity/Q48
El Paso,649121,United States of America,http://www.wikidata.org/entity/Q49
El Paso,649121,United States of America,http://www.wikidata.org/entity/Q538
Asmara,649000,Eritrea,http://www.wikidata.org/entity/Q15
Las Vegas,648224,United States of America,http://www.wikidata.org/entity/Q49
Las Vegas,648224,United States of America,http://www.wikidata.org/entity/Q538
Guntur,647508,India,http://www.wikidata.org/entity/Q48
Memphis,646889,United States of America,http://www.wikidata.org/entity/Q49
Memphis,646889,United States of America,http://www.wikidata.org/entity/Q538
Izhevsk,646277,Russia,http://www.wikidata.org/entity/Q46
Izhevsk,646277,Russia,http://www.wikidata.org/entity/Q48
Muscat,646027,Oman,http://www.wikidata.org/entity/Q48
Sorocaba,644919,Brazil,http://www.wikidata.org/entity/Q18
Noida,642381,India,http://www.wikidata.org/entity/Q48
Helsinki,642045,Finland,http://www.wikidata.org/entity/Q46
Rasht,639951,Iran,http://www.wikidata.org/entity/Q48
Funabashi,639107,Japan,http://www.wikidata.org/entity/Q48
Wrocław,638586,Poland,http://www.wikidata.org/entity/Q46
Petaling Jaya,638516,Malaysia,http://www.wikidata.org/entity/Q48
Gold Coast,638090,Australia,http://www.wikidata.org/entity/Q538
Kuwait city,637411,Kuwait,http://www.wikidata.org/entity/Q48
Barnaul,633301,Russia,http://www.wikidata.org/entity/Q46
Barnaul,633301,Russia,http://www.wikidata.org/entity/Q48
Aracaju,632744,Brazil,http://www.wikidata.org/entity/Q18
Stuttgart,632743,Germany,http://www.wikidata.org/entity/Q46
Cochabamba,632013,Bolivia,http://www.wikidata.org/entity/Q18
Benghazi,631555,Libya,http://www.wikidata.org/entity/Q15
Vancouver,631486,Canada,http://www.wikidata.org/entity/Q49
Rotterdam,631155,Netherlands,http://www.wikidata.org/entity/Q46
Rotterdam,631155,Netherlands,http://www.wikidata.org/entity/Q27611
Al Ain,631005,United Arab Emirates,http://www.wikidata.org/entity/Q48
Kryvyi Rih,629695,Ukraine,http://www.wikidata.org/entity/Q46
Namyangju,629061,South Korea,http://www.wikidata.org/entity/Q48
Cancún,628306,Mexico,http://www.wikidata.org/entity/Q49
Glasgow,626410,United Kingdom,http://www.wikidata.org/entity/Q46
Bhilai,625700,India,http://www.wikidata.org/entity/Q48
Ulyanovsk,624518,Russia,http://www.wikidata.org/entity/Q46
Ulyanovsk,624518,Russia,http://www.wikidata.org/entity/Q48
Mangalore,623841,India,http://www.wikidata.org/entity/Q48
Turpan,622903,People's Republic of China,http://www.wikidata.org/entity/Q48
Baltimore,622104,United States of America,http://www.wikidata.org/entity/Q49
Baltimore,622104,United States of America,http://www.wikidata.org/entity/Q538
Valenzuela,620422,Philippines,http://www.wikidata.org/entity/Q48
Helwan,619293,Egypt,http://www.wikidata.org/entity/Q15
Helwan,619293,Egypt,http://www.wikidata.org/entity/Q48
Pontianak,618388,Indonesia,http://www.wikidata.org/entity/Q48
Boston,617594,United States of America,http://www.wikidata.org/entity/Q49
Boston,617594,United States of America,http://www.wikidata.org/entity/Q538
Düsseldorf,617280,Germany,http://www.wikidata.org/entity/Q46
Khabarovsk,616242,Russia,http://www.wikidata.org/entity/Q46
Khabarovsk,616242,Russia,http://www.wikidata.org/entity/Q48
Hamhung,614198,North Korea,http://www.wikidata.org/entity/Q48
Buraidah,614093,Saudi Arabia,http://www.wikidata.org/entity/Q48
Serang,613356,Indonesia,http://www.wikidata.org/entity/Q48
Yaroslavl,608079,Russia,http://www.wikidata.org/entity/Q46
Yaroslavl,608079,Russia,http://www.wikidata.org/entity/Q48
Kuantan,607778,Malaysia,http://www.wikidata.org/entity/Q48
Cuttack,606007,India,http://www.wikidata.org/entity/Q48
Uberlândia,604013,Brazil,http://www.wikidata.org/entity/Q18
Sargodha,602631,Pakistan,http://www.wikidata.org/entity/Q48
Copenhagen,602481,Denmark,http://www.wikidata.org/entity/Q46
Jambi,602187,Indonesia,http://www.wikidata.org/entity/Q48
Bacoor,600609,Philippines,http://www.wikidata.org/entity/Q48
Milwaukee,600155,United States of America,http://www.wikidata.org/entity/Q49
Milwaukee,600155,United States of America,http://www.wikidata.org/entity/Q538
Chamdo,598862,People's Republic of China,http://www.wikidata.org/entity/Q48
Tuxtla Gutiérrez,598710,Mexico,http://www.wikidata.org/entity/Q49
Balikpapan,598043,Indonesia,http://www.wikidata.org/entity/Q48
Ta'izz,596672,Yemen,http://www.wikidata.org/entity/Q48
Kagoshima,595319,Japan,http://www.wikidata.org/entity/Q48
Durban,595061,South Africa,http://www.wikidata.org/entity/Q15
General Santos,594446,Philippines,http://www.wikidata.org/entity/Q48
Brampton,593638,Canada,http://www.wikidata.org/entity/Q49
Makhachkala,592976,Russia,http://www.wikidata.org/entity/Q46
Makhachkala,592976,Russia,http://www.wikidata.org/entity/Q48
Kawaguchi,592373,Japan,http://www.wikidata.org/entity/Q48
Gothenburg,592042,Sweden,http://www.wikidata.org/entity/Q46
Oklahoma City,591967,United States of America,http://www.wikidata.org/entity/Q49
Oklahoma City,591967,United States of America,http://www.wikidata.org/entity/Q538
Essen,590194,Germany,http://www.wikidata.org/entity/Q46
Reynosa,589466,Mexico,http://www.wikidata.org/entity/Q49
Las Piñas,588894,Philippines,http://www.wikidata.org/entity/Q48
Cimahi,586580,Indonesia,http://www.wikidata.org/entity/Q48
Dortmund,585813,Germany,http://www.wikidata.org/entity/Q46
Cuiabá,585367,Brazil,http://www.wikidata.org/entity/Q18
Shah Alam,584340,Malaysia,http://www.wikidata.org/entity/Q48
Portland,583776,United States of America,http://www.wikidata.org/entity/Q49
Portland,583776,United States of America,http://www.wikidata.org/entity/Q538
Makati,582602,Philippines,http://www.wikidata.org/entity/Q48
Leipzig,582285,Germany,http://www.wikidata.org/entity/Q46
Genoa,580097,Italy,http://www.wikidata.org/entity/Q46
Kingston,580000,Jamaica,http://www.wikidata.org/entity/Q49
Dehradun,578420,India,http://www.wikidata.org/entity/Q48
Hachiōji,577560,Japan,http://www.wikidata.org/entity/Q48
